experiment_name	model	num_pops	fst	wdiff	wvar	correlation	generations	replicate_number	S_value_Driftsel	S_value_Driftsel_Neutral	p_value_QSTFST	p_value_QSTFST_Neutral	p_value_MONET	log_ratio_MONET	p_value_MONET_Neutral	log_ratio_MONET_Neutral
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	118	0.939654447946187	0.75072869231908	0.0	0.072	0.001	1.89046367895941	0.00575	2.02007933824599
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	137	0.997809680930129	0.456926611974321	0.0	0.35	0.0	2.8426866050184	0.58325	-1.40075639927092
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	129	0.996032449329438	0.4918811986422	0.0	0.658	0.0	2.83599905642886	0.7445	0.215141650429087
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	151	0.99216234338964	0.711237949122662	0.0	0.042	0.0	2.09381843959474	0.1945	1.0587888112231
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	194	0.99690312967414	0.429371299783869	0.0	0.358	0.0	2.75285467712445	0.51575	-1.32592997274571
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	149	0.996905640693953	0.58957947705797	0.0	0.506	0.0	2.90981054209077	0.3635	0.805906241047128
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	124	0.998710211521122	0.34422901253907	0.0	0.102	0.0	2.82243607908082	0.1055	-3.09269960172861
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	108	0.987246420643168	0.595275377452194	0.0	0.832	0.0	2.9001057117697	0.411	0.747965976590882
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	139	0.998692747112534	0.500498978732576	0.0	0.89	0.0	3.1911363055565	0.52425	0.548480446203698
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	131	0.999354911793779	0.385385779487566	0.0	0.296	0.0	2.89149387057465	0.812	-0.411863150127372
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	122	0.997184276988034	0.78848589409336	0.0	0.013	0.0	2.44177217980119	0.03775	1.40904421079619
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	114	0.998698317887015	0.584615365853311	0.0	0.134	0.0	2.47432453830255	0.49425	0.532504916789086
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	154	0.999173699357256	0.303090797227691	0.0	0.135	0.0	3.09559303034265	0.30375	-1.22034298614793
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	153	0.991202997482355	0.424536910958563	0.0	0.496	0.0	2.59443469822114	0.83675	-0.266235101334009
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	105	0.989466651693404	0.780487495186237	0.0	0.046	0.0	2.51706377983038	0.0105	2.01494266586915
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	128	0.993961363200635	0.320491669513174	0.0	0.142	0.0	2.85809776417785	0.279	-1.54317913715916
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	134	0.990219776600856	0.562547043389814	0.0	0.683	0.0	2.84767885556761	0.42825	0.676209003209066
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	109	0.98704039300411	0.414929122318195	0.0	0.598	0.0	2.6232541320846	0.86025	-0.161449738149439
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	141	0.99630111862074	0.586754085644767	0.0	0.922	0.0	2.72982363213222	0.59275	0.413703043788766
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	12	0.995445799963024	0.488542707165679	0.0	0.565	0.0	2.47652897659349	0.97825	-0.0581870641186625
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	107	0.995589882306805	0.440771248821572	0.0	0.704	0.0	2.85070042720061	0.85075	-0.484450598712898
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	120	0.986547220565592	0.572060307414848	0.0	0.344	0.0	2.63321900126664	0.73075	0.270828083107252
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	104	0.998524016104083	0.457127019154047	0.0	0.384	0.0	2.61131346961606	0.67375	0.277941654277698
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	133	0.994347431341052	0.715092602094497	0.0	0.013	0.0	2.77824161206668	0.0875	1.24660230660566
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	130	0.994546638420185	0.388937265251143	0.0	0.716	0.0	2.97540421559562	0.68725	-0.380008674476429
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	117	0.993155661101548	0.420316998551558	0.0	0.625	0.0	2.69698911209254	0.93875	-0.0549440500039861
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	127	0.996658187454154	0.449976304540916	0.0	0.439	0.0	3.02071737503802	0.85675	-0.558536518232059
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	115	0.999049027048377	0.734488756070839	0.0	0.122	0.0	3.12844382149698	0.00975	1.97503727907568
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	135	0.984575422556063	0.512216939115	0.0	0.741	0.0	2.76035412888234	0.9055	-0.01791246253528
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	152	0.991453467270132	0.677845028679947	0.0	0.089	0.0	2.57901016329132	0.095	1.19517185171587
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	158	0.996546961707948	0.551815693390904	0.0	0.797	0.0	3.07453407238324	0.43	0.612613456507661
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	119	0.998267018257466	0.365365211224608	0.0	0.185	0.0	2.72487410717692	0.15575	-2.75390801807696
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	14	0.991187201005064	0.451695647354482	0.0	0.346	0.0	2.4754411232031	0.59	-0.910529632260783
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	150	0.995323068829481	0.309572224312541	0.0	0.071	0.0	2.75908525908489	0.12825	-2.65152022392118
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	18	0.997179465235599	0.544251615932093	0.0	0.8	0.0	2.51479136548392	0.81625	-0.0343321511536036
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	172	0.985013349656618	0.608072130897101	0.0	0.079	0.0	2.26818952683285	0.3995	0.60971968466438
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	145	0.995274008617706	0.402928978641674	0.0	0.348	0.0	2.63499125780757	0.75425	-0.504616992245056
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	167	0.993699132848087	0.702876054373222	0.0	0.353	0.0	2.84918428807441	0.1075	1.31332236079556
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	184	0.986761960197182	0.407037811649526	0.0	0.331	0.0	2.90751885329339	0.7655	-0.598582829178058
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	163	0.998714688072712	0.828842455320978	0.0	0.009	0.0	2.89131826997393	0.02425	1.53870029465811
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	156	0.999666461801028	0.42986205179486	0.0	0.503	0.0	3.13592441278822	0.86925	-0.248577182388482
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	176	0.996636648835522	0.725568073199504	0.0	0.06	0.0	3.2236830392859	0.0185	1.86310871353683
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	185	0.991820865496033	0.805095718508371	0.0	0.001	0.0	2.32558644774041	0.15275	1.04433935433652
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	162	0.996824500198507	0.547967865434282	0.0	0.809	0.0	3.07329073051591	0.69075	0.250312361795824
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	146	0.986242376094538	0.417135988530466	0.0	0.609	0.0	2.24875315219116	0.936	0.0429292684374275
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	140	0.980741183992394	0.341006907624235	0.0	0.214	0.0	2.50198595930378	0.323	-1.61914529229511
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	168	0.998872667317161	0.657820475093844	0.015	0.054	0.0	4.49807933481857	0.20175	1.0855177254443
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	144	0.996935623448423	0.363929587961976	0.0	0.236	0.0	3.54522606722377	0.52575	-0.893455241769649
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	182	0.981651973602259	0.265049408162765	0.0	0.042	0.0	2.41918591135089	0.12625	-2.63393338848157
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	17	0.998674610734763	0.528016586689496	0.0	0.725	0.0	3.58069825925738	0.654	0.401157883860107
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	16	0.973516844725003	0.404424990682753	0.0	0.173	0.0	2.37547182857432	0.72775	-0.964519567776536
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	225	0.989838257738803	0.629910549570306	0.0	0.994	0.0	2.42302921702699	0.522	0.439545142349543
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	210	0.985441357329595	0.516916606805625	0.0	0.801	0.0	2.45545566052319	0.41075	0.747733075392257
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	209	0.990212369539774	0.366464805699883	0.001	0.206	0.0	2.54888694977127	0.49975	-1.6642683586243
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	206	0.993953465308537	0.541153867513339	0.001	0.54	0.0	3.05720360966055	0.522	0.475286557701028
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	2	0.998670951527079	0.733115361378365	0.001	0.019	0.0	3.56636734584865	0.23625	0.820858510000178
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	208	0.997109242602012	0.44397481446718	0.0	0.87	0.0	2.43874148119466	0.9585	0.0507776418980234
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	201	0.998807201860439	0.482933206588275	0.0	0.455	0.0	3.23246973129854	0.949	-0.0337981542985386
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	202	0.99407758990019	0.337032608951495	0.0	0.19	0.0	2.88764910829687	0.4415	-0.987607843317001
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	21	0.998450326885186	0.595509702994006	0.0	0.87	0.0	3.08181123908812	0.07175	1.42419529949247
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	211	0.999598056877353	0.412733354582584	0.0	0.791	0.0	2.93099734393966	0.535	-0.614127660629013
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	197	0.997896116010544	0.473240421263784	0.0	0.549	0.0	3.05097630771457	0.8245	0.0832377801034528
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	215	0.985370536609019	0.641344348161288	0.0	0.941	0.0	2.39432595756232	0.04775	1.46622854066517
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	219	0.989925547337667	0.418569523267203	0.0	0.63	0.0	2.67376449957502	0.8545	-0.21123917758658
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	213	0.996212091295135	0.579148325570009	0.001	0.242	0.0	3.26149614050596	0.42	0.619471296928253
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	218	0.998514965950707	0.36457950343228	0.0	0.208	0.0	2.74932418989228	0.62575	-0.789257354170951
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	22	0.998175119592207	0.533459979226213	0.0	0.45	0.0	2.85468508730563	0.5405	0.576968801837096
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	222	0.956967753607494	0.616661492160343	0.002	0.218	0.00075	1.76433754375587	0.228	1.07797864389607
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	217	0.992869019345984	0.540171857505077	0.0	0.942	0.0	2.63817692781639	0.72875	0.278033080362827
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	226	0.996263954308931	0.506675475230219	0.001	0.912	0.0	3.32810937861927	0.91525	-0.493005189107361
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	224	0.996220189399708	0.63452039694916	0.0	0.04	0.0	2.77291127843569	0.36575	0.631930269762686
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	214	0.995844994769889	0.512091396895561	0.0	0.592	0.0	2.91843329808706	0.90775	-0.0139752461840341
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	216	0.998212822544499	0.652359195840021	0.0	0.035	0.0	3.288711887187	0.1795	1.08997447966959
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	200	0.991480400806258	0.401634091367869	0.0	0.307	0.0	2.8706615300398	0.48675	-0.657266728020214
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	223	0.992303278693497	0.392896336663464	0.0	0.19	0.0	2.74497025444341	0.34025	-1.4976498169238
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	220	0.993565517281003	0.445326699571555	0.0	0.508	0.0	2.82600941235947	0.7935	-0.660932763296063
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	229	0.981502385225052	0.452117964090182	0.0	0.943	0.0	2.24382526823819	0.797	-0.214234621445207
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	227	0.995714053625688	0.48019466252675	0.0	0.519	0.0	3.00268777757526	0.9095	0.100134387160711
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	228	0.995825865603882	0.371190006617194	0.0	0.194	0.0	2.73735825723905	0.34525	-1.93404036827864
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	212	0.999395445874136	0.465089111217625	0.0	0.566	0.0	2.83036506562916	0.681	-0.639929463221072
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	221	0.997920591646478	0.586301288260707	0.0	0.765	0.0	2.53488524883321	0.49925	0.588445845026641
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	233	0.997217267345121	0.485864208878492	0.0	0.652	0.0	2.74571966576659	0.83825	-0.345316689280404
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	235	0.992093961810669	0.29298727835483	0.0	0.113	0.0	2.36837023471012	0.186	-2.19701529667757
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	207	0.998594126896832	0.448857212521566	0.0	0.841	0.0	2.83440022731044	0.96	0.0092906095550789
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	24	0.996257383777205	0.687173467827499	0.0	0.014	0.0	2.46616980622891	0.1	1.27434109559339
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	238	0.999175435776329	0.518034783476507	0.0	0.262	0.0	3.18873247889749	0.49425	0.545397048969526
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	237	0.999174134058316	0.607621368184788	0.0	0.734	0.0	2.68452861565351	0.5385	0.528287716466805
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	252	0.99206914379306	0.33984054913566	0.0	0.107	0.0	2.97946071888493	0.324	-1.38680945426366
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	234	0.99730076668228	0.509490175911682	0.0	0.411	0.0	2.9955031647122	0.78675	0.240985566227739
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	239	0.993383739064724	0.310536068701228	0.0	0.198	0.0	2.77879005365053	0.28425	-1.12373322179324
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	240	0.999388539411918	0.449278851669991	0.0	0.582	0.0	3.79557474948627	0.73	0.250237927508995
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	263	0.979027624614082	0.49941296729532	0.0	0.988	0.0	2.68608754473499	0.78525	0.275117309065073
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	248	0.979496598154169	0.476492062307929	0.001	0.409	0.0	2.30587466438896	0.674	0.197610800040082
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	242	0.999241996763003	0.431029474474114	0.0	0.469	0.0	3.64885853726527	0.84275	0.136536364049079
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	255	0.997944265365319	0.45245317138873	0.0	0.929	0.0	2.89406554939886	0.7695	0.253324863669428
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	260	0.967723111696635	0.493225987107038	0.0	0.8	0.0	2.26761850410789	0.62675	0.366517390825078
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	25	0.998044084223403	0.387441378812639	0.0	0.226	0.0	2.82717665854072	0.47875	-1.54744144341305
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	243	0.998283901352108	0.643976856582687	0.0	0.06	0.0	2.99879880411438	0.24525	0.910719469149078
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	236	0.996214570428899	0.395664667019032	0.001	0.423	0.0	3.1372706111642	0.54275	-0.722543956879493
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	231	0.992726422171754	0.572006555142593	0.001	0.188	0.0	2.65419055755343	0.41725	0.671493837253324
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	246	0.933463679215797	0.497081340891674	0.001	0.73	0.0	2.13968821609442	0.94075	-0.355980342538857
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	249	0.998869961281118	0.609882014103254	0.0	0.695	0.0	2.92007023807494	0.306	0.710972733673146
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	270	0.990484993667652	0.402480759805937	0.0	0.231	0.0	2.26027427247375	0.38125	-1.7974096042598
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	244	0.992458840147063	0.515203245992052	0.0	0.644	0.0	2.83446914553931	0.8275	-0.761503856360511
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	26	0.998957496614828	0.466020876369384	0.0	0.296	0.0	3.20455992566017	0.86575	-0.647955026518506
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	254	0.992156312015814	0.397070284464486	0.0	0.19	0.0	2.4659970994026	0.686	-0.785555444985145
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	256	0.976336418616361	0.471972453731238	0.0	0.73	0.0	2.05581183336746	0.758	0.294603071041295
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	272	0.990768960981402	0.420138312044981	0.0	0.641	0.0	2.62952186019171	0.92725	-0.128519936442297
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	251	0.999174950362046	0.483588743088724	0.0	0.424	0.0	2.86041756971664	0.8145	-0.11267331267567
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	257	0.961668434965655	0.578691606493348	0.0	0.545	0.00025	2.12213926513373	0.71975	0.295488197787535
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	265	0.994714505162901	0.484080286474038	0.0	0.877	0.0	2.58568559317971	0.88825	0.0599722385449778
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	230	0.998113916892901	0.481262634517293	0.0	0.689	0.0	2.75638961579649	0.79325	0.100944570643388
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	241	0.979073243810754	0.697591079385983	0.001	0.101	0.0	2.18276441615282	0.3205	0.784736687676916
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	253	0.997420353380842	0.631992344209717	0.0	0.745	0.0	3.13112959912308	0.16675	1.18349266509783
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	281	0.991985423415617	0.42400814163718	0.0	0.282	0.0	2.72107954464615	0.85925	-0.673501341847168
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	23	0.997889921386809	0.313965918161447	0.0	0.077	0.0	2.96544333154741	0.3635	-2.29635678720802
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	232	0.997006029513574	0.481135682065699	0.0	0.338	0.0	3.0797093854115	0.97775	-0.476671544247114
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	274	0.98795927430478	0.5385138786665	0.0	0.968	0.0	2.8388657954843	0.80975	0.181043981006771
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	245	0.999823823417337	0.45845354215877	0.0	0.714	0.0	3.15957035187372	0.9595	-0.236566193026526
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	269	0.958910946345139	0.384339269232453	0.0	0.209	0.0	2.40895679609356	0.76075	-0.503085043894278
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	266	0.989961857460031	0.477054500297679	0.0	0.49	0.0	2.12827906254622	0.5445	-1.71589603342314
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	264	0.994080924264187	0.519248200559168	0.0	0.655	0.0	2.82937551074662	0.3325	0.856049629272085
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	247	0.995482239745067	0.460071309295976	0.0	0.912	0.0	2.69351931352608	0.79025	0.202675213355523
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	262	0.990284608457862	0.374386217573784	0.0	0.249	0.0	3.02221390786809	0.541	-0.710161651133394
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	259	0.998939596793974	0.424473262449903	0.0	0.383	0.0	2.92526794853619	0.81475	-0.440902469440514
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	271	0.995984490193042	0.479478373798397	0.0	0.583	0.0	3.18879723272481	0.73975	0.295220522334912
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	278	0.998622719755332	0.584601856240933	0.0	0.185	0.0	3.24338238465667	0.359	0.775141934543536
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	27	0.997861489641485	0.436291063382631	0.0	0.551	0.0	2.89479980267038	0.6285	-0.681322013955004
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	267	0.99246301165614	0.559732761373468	0.0	0.848	0.0	2.62263153863025	0.26725	1.07922909850957
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	258	0.996554246805941	0.426131643487774	0.0	0.33	0.0	2.74702764500691	0.88	-0.412030151720836
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	273	0.999590955074431	0.546071349338232	0.0	0.868	0.0	3.32093847981216	0.68975	0.310104401856289
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	250	0.985137517846977	0.56228608520759	0.0	0.512	0.0	2.20290264133097	0.3405	0.838862019513789
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	268	0.998097386776766	0.369424417029315	0.0	0.152	0.0	2.74928910864585	0.413	-1.92589199103393
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	261	0.99534833612836	0.390734762905282	0.001	0.223	0.0	2.89268301382265	0.71225	-0.820140788783552
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	284	0.993321423347044	0.48272607883908	0.0	0.591	0.0	2.93364565200436	0.987	-0.177347195052639
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	275	0.99532678027012	0.79844254302792	0.0	0.001	0.0	3.27577056995233	0.09775	1.04825066323506
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	28	0.998966516417586	0.656512187462251	0.0	0.078	0.0	3.63204836530285	0.23925	0.918907101669845
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	190	0.99461708709836	0.420094472257121	0.0	0.644	0.0	2.61887617744262	0.83925	-0.259357295058386
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	198	0.996281938375483	0.564941785127766	0.0	0.754	0.0	2.90317041825087	0.58975	0.485141357943347
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	20	0.997423517634634	0.361126635444984	0.0	0.102	0.0	3.14476286987089	0.271	-2.19335071560111
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	199	0.997354773794931	0.770370167844966	0.0	0.016	0.0	2.95917420485601	0.16975	1.05061375661828
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	159	0.974518784279964	0.507064314414331	0.0	0.905	0.0	2.2916727618479	0.88	0.0824092338836572
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	147	0.993560727002077	0.700634992373183	0.0	0.432	0.0	2.92610795460237	0.04375	1.5424380797412
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	187	0.985198016713698	0.415110373862682	0.0	0.295	0.0	2.49856280396244	0.70825	-0.852453301192438
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	204	0.996957550816713	0.415921043707038	0.0	0.275	0.0	3.34388773211161	0.72275	-0.625220405229248
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	189	0.991857659300429	0.469608321117037	0.0	0.528	0.0	2.38810975442434	0.937	-0.394358224466679
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	192	0.992807531356273	0.390812790748213	0.0	0.348	0.0	2.63119386758187	0.556	-1.02585140430343
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	203	0.992858414323346	0.357830678052222	0.0	0.147	0.0	2.61915991538676	0.39825	-1.73733172130812
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	195	0.986705381972446	0.585965798363283	0.0	0.888	0.0	2.9441692737008	0.90375	-0.0898009607977328
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	205	0.99288271666199	0.674346780535157	0.0	0.495	0.0	2.6425255034975	0.1915	1.00625603044407
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	191	0.995611556686315	0.62766300317098	0.0	0.829	0.0	2.66536176902022	0.366	0.789716256047132
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	29	0.998805595624223	0.551300739126436	0.012	0.593	0.0	4.34028538499877	0.41675	0.78978062675769
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	3	0.997721355170409	0.498433325479647	0.0	0.956	0.0	2.91215581110217	0.93925	0.0432404506318284
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	324	0.998469621080547	0.470628963108408	0.0	0.99	0.0	3.19071547167634	0.76025	0.287414973482199
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	318	0.991601233158803	0.339112118901281	0.0	0.142	0.0	2.69428362479531	0.22175	-1.9592357345773
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	287	0.986687680207276	0.501744192091072	0.0	0.751	0.0	2.45446775146754	0.9375	-0.0982603271925372
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	307	0.973957608912655	0.453142233667367	0.0	0.708	0.0	2.61045840195498	0.97525	-0.0303278166922439
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	317	0.999152331144163	0.637785115996822	0.0	0.043	0.0	2.89116793158175	0.2115	1.02040229527641
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	329	0.991802290362878	0.603795695963488	0.0	0.546	0.0	2.98386722113369	0.2885	0.947875000825074
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	33	0.991907926333589	0.447635184805697	0.0	0.941	0.0	2.83640890337753	0.871	0.0898495087014174
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	334	0.999072554824388	0.585627782896601	0.0	0.35	0.0	3.12311422651049	0.1725	1.04410996795537
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	285	0.998922362244169	0.417953483535999	0.0	0.253	0.0	3.59296361618559	0.3635	-1.87874303695541
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	298	0.996444085294403	0.531025496466964	0.0	0.794	0.0	2.87329374970228	0.4635	0.629067962471285
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	302	0.9798551462272	0.329029094879432	0.0	0.087	0.0	2.46998838639398	0.33925	-1.57990036429715
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	292	0.998227462046729	0.483822207269528	0.0	0.845	0.0	2.6911696363558	0.78675	0.203627354462421
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	316	0.968069325251889	0.595048313983281	0.0	0.806	0.0	2.28464006401327	0.48675	0.551207979485113
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	320	0.998603207083631	0.353446240282166	0.0	0.16	0.0	3.12263212209984	0.18475	-2.03940093192136
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	325	0.993769510807306	0.609311840569968	0.0	0.974	0.0	2.62526768616984	0.1285	1.25276379279145
